Link_ID,Link_Desc
6769, MURRAY VALLEY HIGHWAY btwn FEDERATION WAY & MOODEMERE STREET
6788, MURRAY VALLEY HIGHWAY btwn MURRAY RIVER ROAD & OMEO HIGHWAY
6793, HANSEN STREET btwn HANSEN STREET & HANSEN STREET
6805, RAILWAY PLACE btwn MIDLAND HIGHWAY & MARGARET STREET
6812, MIDLAND HIGHWAY btwn BREWER ROAD & TATURA-UNDERA ROAD
6816, MCLENNAN STREET btwn ECHUCA-MOOROOPNA ROAD & MIDLAND HIGHWAY
6822, MIDLAND HIGHWAY btwn BENALLA ROAD & BENALLA-TOCUMWAL ROAD
6823, MIDLAND HIGHWAY btwn BENALLA-TOCUMWAL ROAD & COMMERCIAL ROAD
6825, BRIDGE STREET btwn NUNN STREET & MIDLAND HIGHWAY
6828, MIDLAND HIGHWAY btwn HUME FREEWAY & HUME FREEWAY Offramp
6832, HIGHETT STREET btwn HIGHETT STREET & HIGH STREET
6834, MIDLAND HIGHWAY btwn CALDER HIGHWAY & STATION STREET
6837, JOHNSTONE STREET btwn BARKER STREET & ELIZABETH STREET
6841, MIDLAND HIGHWAY btwn MALMSBURY-DAYLESFORD ROAD & RAGLAN STREET
6844, MIDLAND HIGHWAY btwn ALBERT STREET & CENTRAL SPRINGS ROAD
6845, MIDLAND HIGHWAY btwn CENTRAL SPRINGS ROAD & BALLARAT-DAYLESFORD ROAD
6850, MIDLAND HIGHWAY btwn ALBERT STREET & WESTERN HIGHWAY Offramp
6852, MIDLAND HIGHWAY btwn WESTERN FREEWAY & WESTERN FREEWAY
6856, MIDLAND HIGHWAY btwn MIDLAND HIGHWAY & CRESWICK ROAD
6865, SKIPTON STREET btwn LATROBE STREET & DRUMMOND STREET
6867, ALBERT STREET btwn SKIPTON STREET & SAYLE STREET
6877, MIDLAND HIGHWAY btwn WALLACE STREET & BRUNEL STREET
6879, MIDLAND HIGHWAY btwn TOLSON STREET & UNNAMED
6881, MIDLAND HIGHWAY btwn GEELONG ROAD & BAKERS ROAD
6882, MIDLAND HIGHWAY btwn BAKERS ROAD & FYANSFORD-GHERINGHAP ROAD
6893, MORNINGTON PENINSULA ROUTE btwn UNNAMED & MORNINGTON PENINSULA ROUTE Offramp
6913, MOOROODUC HIGHWAY btwn TOWERHILL ROAD & HASTINGS ROAD
6917, MOOROODUC HIGHWAY btwn SAGES ROAD & MOUNTAIN AVENUE
6918, MOOROODUC HIGHWAY btwn TWO BAYS ROAD & SAGES ROAD
6919, MOOROODUC HIGHWAY btwn ERAMOSA ROAD & TWO BAYS ROAD
6921, MOOROODUC HIGHWAY btwn WOORALLA DRIVE & ERAMOSA ROAD
6941, HENTY HIGHWAY btwn HOPETOUN-WALPEUP ROAD & NYALLO ROAD
6942, HENTY HIGHWAY btwn NYALLO ROAD & LASCELLES STREET
6944, HENTY HIGHWAY btwn HOPETOUN CEMETERY ROAD & HOPETOUN STREET
6946, HOPETOUN STREET btwn BELL STREET & HENTY HIGHWAY
6949, HENTY HIGHWAY btwn STATION STREET & BOWMAN STREET
6955, HENTY HIGHWAY btwn CEMETERY ROAD & KEWELL ROAD
6956, HENTY HIGHWAY btwn KEWELL ROAD & WIMMERA HIGHWAY
6967, HENTY HIGHWAY btwn RILEY STREET & UNNAMED
6968, HENTY HIGHWAY btwn UNNAMED & HENTY HIGHWAY Town Bound
6980, HENTY HIGHWAY btwn MYAMYN-MACARTHUR ROAD & EDGAR STREET
6981, HENTY HIGHWAY btwn PRINCES HIGHWAY WEST & DARTS ROAD
6983, PORT ROAD btwn HEATH ROAD & PORT ROAD
7009, GOULBURN VALLEY HIGHWAY btwn GOULBURN VALLEY FREEWAY & GOULBURN VALLEY FREEWAY
7010, GOULBURN VALLEY FREEWAY btwn GOULBURN VALLEY HIGHWAY Offramp & MURCHISON-VIOLET TOWN ROAD
7011, GOULBURN VALLEY FREEWAY btwn MURCHISON-VIOLET TOWN ROAD & GOULBURN VALLEY HIGHWAY Onramp
7020, HIGH STREET btwn HIGH STREET & VICKERS LANE
7026, GOULBURN VALLEY HIGHWAY btwn GOULBURN VALLEY FREEWAY & GOULBURN VALLEY HIGHWAY
7031, GOULBURN VALLEY HIGHWAY btwn HUME FREEWAY Onramp & HUME FREEWAY Offramp
7033, OLD HUME HIGHWAY btwn GOULBURN VALLEY HIGHWAY & EMILY STREET
7039, ANZAC AVENUE btwn ANZAC AVENUE & GOULBURN VALLEY HIGHWAY
7043, HIGH STREET btwn GOULBURN VALLEY HIGHWAY & HIGH STREET
7047, HIGH STREET btwn HIGH STREET & GOULBURN VALLEY HIGHWAY
7052, GOULBURN VALLEY HIGHWAY btwn TAGGERTY-THORNTON ROAD & UNNAMED
7055, MCKENZIE STREET btwn MALLEE HIGHWAY & MALLEE HIGHWAY
7057, MALLEE HIGHWAY btwn MCKENZIE STREET & MAMENGOROOCK ROAD
7058, COTTER STREET btwn MALLEE HIGHWAY & MALLEE HIGHWAY
7065, HUGHES STREET btwn FARRELL STREET & MALLEE HIGHWAY
7074, GLENELG HIGHWAY btwn CASTERTON-PENOLA ROAD & HENTY STREET
7076, SHIELS TERRACE btwn HENTY STREET & GLENELG HIGHWAY
7078, GLENELG HIGHWAY btwn GLENELG HIGHWAY Town Bound & CASTERTON-EDENHOPE ROAD
7083, WHYTE STREET btwn WINTER STREET & GLENELG HIGHWAY
7090, COLERAINE ROAD btwn GLENELG HIGHWAY & POPE STREET
7097, GLENELG HIGHWAY btwn DUNKELD-CAVENDISH ROAD & FAIRBURN STREET
7101, GLENELG HIGHWAY btwn PARKER STREET & MEMORIAL ROAD
7103, MEMORIAL ROAD btwn CAMERON STREET & GLENELG HIGHWAY
7105, GLENELG HIGHWAY btwn GRAHAM ROAD & ARARAT-WARRNAMBOOL ROAD
7112, GLENELG HIGHWAY btwn ANDERSON STREET & SKIPTON-GEELONG ROAD
7117, BROOKE STREET btwn GLENELG HIGHWAY & GLENELG HIGHWAY
7124, BAIRNSDALE-PAYNESVILLE ROAD btwn SUDING ROAD & VAUGHAN STREET
7125, THE ESPLANADE btwn VAUGHAN STREET & THE ESPLANADE End
7128, CHENERY STREET btwn HIGHTON LANE & HIGH STREET
7132, ST ARNAUD-WYCHEPROOF ROAD btwn CALDER HIGHWAY & BORUNG HIGHWAY
7138, HUNTINGDALE ROAD btwn HIGH STREET ROAD & WAVERLEY ROAD
7148, HAUGHTON ROAD btwn NORTH ROAD & NORTH ROAD
7153, CLARINDA ROAD btwn BOURKE ROAD & OLD DANDENONG ROAD
7155, BENDIGO-MURCHISON ROAD btwn MIDLAND HIGHWAY & NORTHERN HIGHWAY
7160, BENDIGO-MURCHISON ROAD btwn REID ROAD & BENDIGO-MURCHISON ROAD
7162, MOORA ROAD btwn STANHOPE ROAD & BENDIGO-MURCHISON ROAD
7169, BENALLA-YARRAWONGA ROAD btwn KATAMATITE-YARRAWONGA ROAD & TUNGAMAH MAIN ROAD
7173, MELBOURNE STREET btwn MELBOURNE STREET Start & BELMORE STREET
7186, MATTINGLEY HILL ROAD btwn HAZELWOOD ROAD & MATTINGLEY HILL ROAD
6644, HUME FREEWAY btwn LITHGOW STREET & HUME FREEWAY Onramp
6647, HUME FREEWAY btwn HUME FREEWAY Onramp & HUME FREEWAY Onramp
6648, HUME FREEWAY btwn MACSFIELD ROAD & HUME FREEWAY Onramp
6656, HUME FREEWAY btwn HUME FREEWAY Onramp & HUME FREEWAY Offramp
6657, HUME FREEWAY btwn STRATH CREEK ROAD & HUME FREEWAY Onramp
6658, HUME FREEWAY btwn HUME FREEWAY Offramp & STRATH CREEK ROAD
6673, HUME FREEWAY btwn HUME FREEWAY Offramp & HUME HIGHWAY
6676, HUME FREEWAY btwn HUME FREEWAY Onramp & HUME FREEWAY Offramp
6677, HUME FREEWAY btwn HARRYS CREEK ROAD & HUME FREEWAY Onramp
6678, HUME FREEWAY btwn HUME FREEWAY Offramp & HARRYS CREEK ROAD
6680, HUME FREEWAY btwn MIDLAND HIGHWAY & HUME FREEWAY Onramp
6682, HUME FREEWAY btwn HUME FREEWAY Onramp & HUME FREEWAY Offramp
6705, HUME FREEWAY btwn BEECHWORTH-CHILTERN ROAD & HUME FREEWAY Onramp
6707, HUME FREEWAY btwn HUME FREEWAY Onramp & HUME FREEWAY Offramp
6708, HUME FREEWAY btwn HUME FREEWAY Offramp & HUME FREEWAY Onramp
6711, HUME FREEWAY btwn HUME FREEWAY Onramp & MURRAY VALLEY HIGHWAY
6719, MURRAY VALLEY HIGHWAY btwn BROMLEY ROAD & MURRAY VALLEY HIGHWAY Start
6721, BROMLEY ROAD btwn ROBINVALE ROAD & DAVID STREET
6725, MURRAY VALLEY HIGHWAY btwn NYAH ROAD & MALLEE HIGHWAY
6727, CURLEWIS STREET btwn CAMPBELL STREET & MCCALLUM STREET
6730, MURRAY VALLEY HIGHWAY btwn LALBERT ROAD & MCNEILL COURT
6733, MURRAY VALLEY HIGHWAY btwn KERANG-QUAMBATOOK ROAD & MURRAY VALLEY HIGHWAY Town Bound
6738, MURRAY VALLEY HIGHWAY btwn TISDALL ROAD & LODDON VALLEY HIGHWAY
6739, MURRAY VALLEY HIGHWAY btwn COHUNA-KOONDROOK ROAD & TISDALL ROAD
6751, MURRAY VALLEY HIGHWAY btwn HENDERSON ROAD & JOHN ALLAN ROAD
6753, MURRAY VALLEY HIGHWAY btwn HAWDON ROAD & BARMAH-SHEPPARTON ROAD
6755, BLAKE STREET btwn MURRAY VALLEY HIGHWAY & BLAKE STREET
6760, MURRAY VALLEY HIGHWAY btwn BENALLA-TOCUMWAL ROAD & COBRAM SOUTH ROAD
6764, MURRAY VALLEY HIGHWAY btwn BURLEY STREET & BELMORE STREET
6767, MURRAY VALLEY HIGHWAY btwn MCNALLY STREET & WANGARATTA-YARRAWONGA ROAD
6772, HOWLONG STREET btwn MAIN STREET & MURRAY VALLEY HIGHWAY
6773, MURRAY VALLEY HIGHWAY btwn HOWLONG STREET & CHILTERN-HOWLONG ROAD
6774, MURRAY VALLEY HIGHWAY btwn CHILTERN-HOWLONG ROAD & BARNAWARTHA ROAD
6787, MURRAY VALLEY HIGHWAY btwn OMEO HIGHWAY & TOWONG STREET
6791, MURRAY VALLEY HIGHWAY btwn WALLER STREET & CUDGEWA-TINTALDRA ROAD
6792, HANSEN STREET btwn HANSEN STREET & MURRAY VALLEY HIGHWAY
6794, HANSEN STREET btwn MURRAY VALLEY HIGHWAY & HANSEN STREET
6800, MIDLAND HIGHWAY btwn NAPIER STREET & BUCKLEYS LANE
6802, MIDLAND HIGHWAY btwn DEEP LEAD ROAD & BENDIGO-TENNYSON ROAD
6803, MIDLAND HIGHWAY btwn BENDIGO-TENNYSON ROAD & BENDIGO-MURCHISON ROAD
6808, MIDLAND HIGHWAY btwn HEATHCOTE-ROCHESTER ROAD & RAILWAY AVENUE
6809, MIDLAND HIGHWAY btwn RAILWAY AVENUE & BRUDENELL STREET
6810, MIDLAND HIGHWAY btwn BRUDENELL STREET & BRAND STREET
6819, BENALLA ROAD btwn DOYLES ROAD & ORRVALE ROAD
6824, NUNN STREET btwn COMMERCIAL ROAD & BRIDGE STREET
6827, MIDLAND HIGHWAY btwn HUME FREEWAY & HUME FREEWAY
6839, MIDLAND HIGHWAY btwn JOHNSTONE STREET & POWELL CONNECTION ROAD
6840, MIDLAND HIGHWAY btwn POWELL CONNECTION ROAD & MALMSBURY-DAYLESFORD ROAD
6842, RAGLAN STREET btwn MIDLAND HIGHWAY & ALBERT STREET
6843, ALBERT STREET btwn HOWE STREET & BRIDPORT STREET
6846, MIDLAND HIGHWAY btwn BALLARAT-DAYLESFORD ROAD & CASTLEMAINE ROAD
6847, CASTLEMAINE ROAD btwn MIDLAND HIGHWAY & ALBERT STREET
6854, MIDLAND HIGHWAY btwn WESTERN FREEWAY & WESTERN HIGHWAY Offramp
6858, CRESWICK ROAD btwn NORMAN STREET & CRESWICK ROAD
6859, CRESWICK ROAD btwn CRESWICK ROAD & HOWITT STREET
6861, CRESWICK ROAD btwn MACARTHUR STREET & DOVETON STREET
6864, SKIPTON STREET btwn DOVETON STREET & LATROBE STREET
6866, SKIPTON STREET btwn DRUMMOND STREET & ALBERT STREET
6868, ALBERT STREET btwn SAYLE STREET & BRIDGE STREET
6883, MIDLAND HIGHWAY btwn FYANSFORD-GHERINGHAP ROAD & BALLAN ROAD
6895, MORNINGTON PENINSULA ROUTE btwn THOMPSON ROAD & MORNINGTON PENINSULA ROUTE Onramp
6896, MORNINGTON PENINSULA ROUTE btwn MORNINGTON PENINSULA ROUTE Offramp & THOMPSON ROAD
6898, MORNINGTON PENINSULA ROUTE btwn MORNINGTON PENINSULA ROUTE Onramp & MORNINGTON PENINSULA ROUTE
6903, MORNINGTON PENINSULA ROUTE btwn MORNINGTON PENINSULA ROUTE Onramp & KLAUER STREET
6911, MOOROODUC HIGHWAY btwn UNNAMED & CRANBOURNE ROAD
6915, MOOROODUC HIGHWAY btwn FRANKSTON-FLINDERS ROAD & HERITAGE AVENUE
6923, MOOROODUC HIGHWAY btwn MORNINGTON-TYABB ROAD & BUNGOWER ROAD
6926, MOOROODUC HIGHWAY btwn MORNINGTON PENINSULA ROUTE & CRAIGIE ROAD
6928, MORNINGTON PENINSULA ROUTE btwn MORNINGTON PENINSULA ROUTE Offramp & MORNINGTON PENINSULA ROUTE Onr
6929, MORNINGTON PENINSULA ROUTE btwn MORNINGTON PENINSULA ROUTE Onramp & MORNINGTON PENINSULA ROUTE Offr
6931, MORNINGTON PENINSULA ROUTE btwn MORNINGTON PENINSULA ROUTE & MORNINGTON PENINSULA ROUTE Onramp
6933, MORNINGTON PENINSULA ROUTE btwn MORNINGTON PENINSULA ROUTE Onramp & MORNINGTON PENINSULA ROUTE Offr
6947, HENTY HIGHWAY btwn MOLONEY STREET & BRIM EAST ROAD
6948, STATION STREET btwn HENTY HIGHWAY & PAINE STREET
6952, BORUNG HIGHWAY btwn DONALD ROAD & HENTY HIGHWAY
6962, HAMILTON ROAD btwn STAWELL ROAD & HAMILTON ROAD
6964, HENTY HIGHWAY btwn KENNY ROAD & RILEY STREET
6969, HENTY HIGHWAY btwn HENTY HIGHWAY Town Bound & GLENELG HIGHWAY
6972, MT BAINBRIDGE ROAD btwn COLERAINE ROAD & DIGBY ROAD
6974, PORTLAND ROAD btwn MT BAINBRIDGE ROAD & PORT FAIRY ROAD
6984, PORT ROAD btwn PORT ROAD & WEST BOUNDARY ROAD
6985, PORT ROAD btwn WEST BOUNDARY ROAD & MADEIRA PACKET ROAD
6994, MURRAY VALLEY HIGHWAY btwn GOULBURN VALLEY HIGHWAY & BUTT STREET
6995, MURRAY VALLEY HIGHWAY btwn BUTT STREET & MURRAY VALLEY HIGHWAY Town Bound
6998, GOULBURN VALLEY HIGHWAY btwn KATAMATITE-NATHALIA ROAD & KATAMATITE-NATHALIA ROAD
7000, GOULBURN VALLEY HIGHWAY btwn KATANDRA ROAD & BARMAH-SHEPPARTON ROAD
7004, NURMURKAH ROAD btwn NURMURKAH ROAD & WYNDHAM STREET
7005, WYNDHAM STREET btwn NURMURKAH ROAD & HIGH STREET
7006, WYNDHAM STREET btwn HIGH STREET & GOULBURN VALLEY HIGHWAY
7017, GOULBURN VALLEY HIGHWAY btwn GOULBURN VALLEY FREEWAY & HIGH STREET
7018, HIGH STREET btwn GOULBURN VALLEY HIGHWAY & HIGH STREET
7019, HIGH STREET btwn HIGH STREET & HIGH STREET
7028, GOULBURN VALLEY HIGHWAY btwn GOULBURN VALLEY HIGHWAY & HUME FREEWAY
7032, GOULBURN VALLEY HIGHWAY btwn HUME FREEWAY Offramp & OLD HUME HIGHWAY
7044, HIGH STREET btwn HIGH STREET & STATION STREET
7048, GOULBURN VALLEY HIGHWAY btwn HIGH STREET & CATHKIN-MANSFIELD ROAD
7053, GOULBURN VALLEY HIGHWAY btwn UNNAMED & EILDON ROAD
7061, MALLEE HIGHWAY btwn CREGAN STREET & WALPEUP CEMETERY ROAD
7068, LARUNDEL STREET btwn MALLEE HIGHWAY & WATTLE STREET
7069, MALLEE HIGHWAY btwn LARUNDEL STREET & MALLEE HIGHWAY
7073, GLENELG HIGHWAY btwn GLENELG HIGHWAY Start & CASTERTON-PENOLA ROAD
7081, WHYTE STREET btwn CASTERTON ROAD & WINTER STREET
7095, GLENELG HIGHWAY btwn GLENELG HIGHWAY & GLENELG HIGHWAY
7096, GLENELG HIGHWAY btwn GLENELG HIGHWAY & DUNKELD-CAVENDISH ROAD
7099, PARKER STREET btwn GLENELG HIGHWAY & TEMPLETON STREET
7100, PARKER STREET btwn TEMPLETON STREET & GLENELG HIGHWAY
7104, GLENELG HIGHWAY btwn MEMORIAL ROAD & GRAHAM ROAD
7110, GLENELG HIGHWAY btwn ALEXANDER ROAD & BEAUFORT ROAD
7113, GLENELG HIGHWAY btwn SKIPTON-GEELONG ROAD & WAVERLEY ROAD
7115, GLENELG HIGHWAY btwn STANPIPE ROAD & PITFIELD-SCARSDALE ROAD
7126, HIGH STREET btwn CHENERY STREET & HIGHETT STREET
7134, ST ARNAUD-WYCHEPROOF ROAD btwn SILVERMINES ROAD & UNNAMED
7136, SILVERMINES ROAD btwn MILL STREET & ST ARNAUD-WYCHEPROOF ROAD
7139, HUNTINGDALE ROAD btwn WAVERLEY ROAD & MONASH FREEWAY Onramp
7140, HUNTINGDALE ROAD btwn MONASH FREEWAY Onramp & MONASH FREEWAY
7151, HUNTINGDALE ROAD btwn CLARENDON AVENUE & CENTRE ROAD
7158, BENDIGO-MURCHISON ROAD btwn BENDIGO-MURCHISON ROAD & HEATHCOTE-ROCHESTER ROAD
7161, BENDIGO-MURCHISON ROAD btwn UNNAMED & REID ROAD
7163, MOORA ROAD btwn RUSHWORTH-TATURA ROAD & STANHOPE ROAD
7164, STATION STREET btwn BENDIGO-MURCHISON ROAD & MOORA ROAD
7167, BENALLA-YARRAWONGA ROAD btwn MURRAY VALLEY HIGHWAY & MELALEUCA STREET
7172, BENALLA-YARRAWONGA ROAD btwn TUNGAMAH MAIN ROAD & HUME HIGHWAY
7178, COMMERCIAL ROAD btwn PRINCES FREEWAY EAST & PRINCES HIGHWAY EAST Offramp
7184, FIRMINS LANE btwn TRAMWAY ROAD & COMMERCIAL ROAD
7547, CHURCH STREET btwn HIGHETT STREET & BRIDGE ROAD
7549, CHURCH STREET btwn SWAN STREET & SOUTHERN LINK TOLLWAY Offramp
7954, GREEN GULLY ROAD btwn CALDER HIGHWAY Offramp & OLD CALDER HIGHWAY
7483, CARDINIA ROAD btwn PRINCES HIGHWAY EAST & UNNAMED
7508, CHAPEL STREET btwn ALEXANDRA AVENUE & TOORAK ROAD
7548, CHURCH STREET btwn BRIDGE ROAD & SWAN STREET
7950, GREEN GULLY ROAD btwn ARUNDEL ROAD & CALDER FREEWAY
8561, POWER STREET btwn WEST GATE FREEWAY & SOUTHERN LINK TOLLWAY
7952, GREEN GULLY ROAD btwn CALDER FREEWAY & CALDER FREEWAY
7953, GREEN GULLY ROAD btwn CALDER FREEWAY & CALDER HIGHWAY Offramp
4756, PASCOE AVENUE btwn PASCOE AVENUE & PASCOE VALE ROAD
8758, ST ALBANS ROAD btwn ST ALBANS ROAD & BALLARAT ROAD
129, WATERDALE ROAD btwn LIVINGSTONE STREET & UPPER HEIDELBERG ROAD
7962, PRINCES FREEWAY WEST btwn PRINCES HIGHWAY WEST Onramp & PRINCES HIGHWAY WEST Offramp
2008, SETTLEMENT ROAD btwn PRINCES HIGHWAY & BARWON HEADS ROAD
2087, WESTERN FREEWAY BTWN RAMPS AT SUNRAYSIA HIGHWAY
8483, BARWON HEADS-OCEAN GROVE ROAD btwn HODGSON STREET & ORTON STREET
2034, MONASH FWY SE BD BTWN FERNTREE GULLY RD & SPRINGVALE RD
2186, PUNT ROAD btwn QUEENS WAY & ST KILDA ROAD
3002, WARBURTON HIGHWAY btwn WARBURTON HIGHWAY & WARBURTON HIGHWAY
2075, WESTERN FWY SE BD BTWN SUNRAYSIA HWY &
2049, WELLINGTON RD E BD BTWN WANDA ST & MONASH FREEWAY
7705, PRINCES FREEWAY WEST btwn PRINCES IN-FOREST RAMP & FOREST-PRINCES OUT RAMP
1052, MAROONDAH HIGHWAY btwn WARBURTON HIGHWAY & WARBURTON HIGHWAY
1367,ALEXANDRA PDE BTWN GOLD ST AND HODDLE ST
1962, STAWELL ROAD N Bd btwn HAMILTON ROAD & DUFF STREET
2015, GREENSBOROUGH HWY NE BD BTWN RAMPS AT METROPOLITAN RING RD
2887, HARKER STREET btwn ERROL STREET & CURZON STREET
3131, COLLEGE CRESCENT btwn CEMETERY ROAD WEST & COLLEGE CRESCENT
3162, OLD WESTERN HIGHWAY btwn WESTERN FREEWAY & STURT STREET
3273, KOROIT-WOOLSTHORPE ROAD btwn WARRNAMBOOL-CARAMUT ROAD & HIGH STREET
3132, PITFIELD-SCARSDALE ROAD btwn GLENELG HIGHWAY & PORTLAND-GEELONG ROAD
3274, HIGH STREET btwn SPRING CREEK ROAD & COMMERCIAL ROAD
3576, ST GEORGES ROAD btwn ST GEORGES ROAD & STATION STREET
3853, CARLISLE STREET btwn WESTBURY CLOSE & BALACLAVA ROAD
3849, CARLISLE STREET btwn BARKLY STREET & BRIGHTON ROAD
3986, WICKHAM ROAD btwn ROWANS ROAD & CHESTERVILLE ROAD
4268, CROYDON ROAD btwn LINCOLN ROAD & WICKLOW AVENUE
4304, HULL ROAD btwn MANCHESTER ROAD & MOOROOLBARK ROAD
4301, HULL ROAD btwn LINCOLN ROAD & CAMBRIDGE ROAD
4300, HULL ROAD btwn DORSET ROAD & LINCOLN ROAD
2886, HARKER STREET btwn FLEMINGTON ROAD & ERROL STREET
3577, ST GEORGES ROAD btwn STATION STREET & LOWE STREET
3601, HIGH STREET btwn NORMANBY AVENUE & DAREBIN ROAD
3602, HIGH STREET btwn WESTGARTH STREET & QUEENS PARADE
3852, CARLISLE STREET btwn CHAPEL STREET & WESTBURY CLOSE
3851, CARLISLE STREET btwn BRIGHTON ROAD & CHAPEL STREET
3875, GLEN HUNTLY ROAD btwn MARINE PARADE & BARKLY STREET
4269, WICKLOW AVENUE btwn CROYDON ROAD & MT DANDENONG ROAD
3985, WICKHAM ROAD btwn NEPEAN HIGHWAY & ROWANS ROAD
4253, WAHRING-MURCHISON EAST ROAD btwn GOULBURN VALLEY FREEWAY & GOULBURN VALLEY HIGHWAY
3659, LA TROBE RIVER ROAD btwn DECAMPO DRIVE & JOHN FIELD DRIVE
5016, WAIORA ROAD btwn RUTHVEN STREET & DOUGHARTY ROAD
3878,TENNYSON ST BTWN GLEN HUNTLY RD & BURNS RD
3877, GLEN HUNTLY ROAD btwn BROADWAY & ST KILDA STREET
3876, GLEN HUNTLY ROAD btwn BARKLY STREET & BROADWAY
5075, MARINE DRIVE btwn ESPLANADE & NEPEAN HIGHWAY
5018, WAIORA ROAD btwn SOUTHERN ROAD & LOWER PLENTY ROAD
5717, BLUFF ROAD btwn BAY ROAD & BALCOMBE ROAD
5716, BLUFF ROAD btwn HIGHETT ROAD & BAY ROAD
4267, CROYDON ROAD btwn WHITEHORSE ROAD & LINCOLN ROAD
4302, HULL ROAD btwn CAMBRIDGE ROAD & MANCHESTER ROAD
4660, COX ROAD btwn BELMONT-CORIO ROAD & THOMPSON ROAD
4755, WOODLAND STREET btwn BULLA ROAD & PASCOE AVENUE
5017, WAIORA ROAD btwn DOUGHARTY ROAD & SOUTHERN ROAD
5712, WARRIGAL ROAD btwn COMO PARADE & BEACH ROAD
5710, WARRIGAL ROAD btwn NEPEAN HIGHWAY & BALCOMBE ROAD
5833, KINGS WAY btwn QUEENS ROAD & ST KILDA ROAD
5711, WARRIGAL ROAD btwn BALCOMBE ROAD & COMO PARADE
5715, BLUFF ROAD btwn WICKHAM ROAD & HIGHETT ROAD
5714, BLUFF ROAD btwn CUMMINS ROAD & WICKHAM ROAD
6109, PIONEER ROAD btwn SURF COAST HIGHWAY & SURF COAST HIGHWAY
5204, MOOROOLBARK ROAD btwn MAROONDAH HIGHWAY & HULL ROAD
5891, ST GEORGES ROAD btwn MERRI PARADE & CLAUSCEN STREET
6108, PIONEER ROAD btwn COLAC ROAD & SURF COAST HIGHWAY
3552, HUME FREEWAY btwn HIGH STREET & HUME FREEWAY Onramp
2319, HUME FREEWAY NE BD BTWN WANGARATTA ROAD OVERPASS &
6934, MORNINGTON PENINSULA ROUTE btwn MORNINGTON PENINSULA ROUTE Offramp & MORNINGTON PENINSULA ROUTE Onr
7923, GORDON STREET btwn GORDON STREET & GEELONG ROAD
7848, GARDEN STREET btwn GARDEN STREET & RYRIE STREET
35, BELL STREET btwn WESTERN LINK TOLLWAY & WESTERN LINK TOLLWAY
32, BELL STREET btwn PASCOE VALE ROAD & WESTERN LINK TOLLWAY Offramp
239, HUME FWY BTWN COOPER ST RAMPS (south) & BRIDGE
244, HUME FWY BTWN AMAROO RD RAMP & BRIDGE
905, COOPER STREET BTWN MERRI CREEK & HUME FWY
906, COOPER STREET BTWN HUME FWY RAMPS
907, COOPER STREET btwn EDGARS ROAD & HUME FWY
908, COOPER STREET btwn EDGARS ROAD & HIGH STREET Start
236, EDGARS RD BTWN KINGSWAY & COOPER ST
246, HUME FWY BTWN AMAROO RD & SYDNEY RD
914, WARRIGAL ROAD btwn MONASH FREEWAY Offramp & MIDDLE ROAD
912, WARRIGAL ROAD btwn MONASH FREEWAY Offramp & DANDENONG ROAD
918, HUME FREEWAY btwn offramp from Hume Hwy and Onramp from Murray Valley Hwy
920, HUME FREEWAY btwn on ramp from Murray Valley Hwy and Border
924, Dandenong Southern Bypass btwn South Dippsland Hwy and Dandenong - Frankston Rd
929, Dandenong Southern Bypass btwn Chandler Rd and Perry Rd
925, Dandenong Southern Bypass btwn Dandenong - Frankston Rd and Hammond Rd
934, PRINCES FREEWAY EAST btwn Off ramp to Koo Wee Rup Rd and on ramp from Koo Wee Rup rd
1682, MCGREGOR ROAD btwn On & off ramps Princes Fwy
1685, Cardinia Rd btwn on and off ramps Princes Fwy East
1701, EASTERN FWY E BD BTWN BLACKBURN RD OFFRAMP & SPRINGVALE RD
1704, BLACKBURN ROAD btwn EASTERN FREEWAY Offramp & EASTERN FREEWAY
1706, CHANDLER HIGHWAY btwn EASTERN FREEWAY Onramp & EASTERN FREEWAY Offramp
1724, DONCASTER ROAD btwn EASTERN FREEWAY Offramp & EASTERN FREEWAY Offramp
1736, CHELTENHAM ROAD btwn BRIDGE ROAD & EASTLINK
1737, CHELTENHAM ROAD btwn EASTLINK & BENNET STREET
1750, FERNTREE GULLY ROAD btwn EASTLINK & STUD ROAD
1753, HIGH STREET ROAD btwn EASTLINK & EASTLINK
1754, HIGH STREET ROAD btwn EASTLINK & STUD ROAD
1758, BORONIA ROAD btwn EASTLINK & EASTLINK
1763, CANTERBURY ROAD btwn EASTLINK & WANTIRNA ROAD
1764, BURWOOD HIGHWAY btwn MOUNTAIN HIGHWAY & EASTLINK
1786, TOORAK ROAD WEST btwn PARK STREET & PUNT ROAD
1796, CANTERBURY ROAD btwn ALBERT ROAD & MILLS STREET
1797, CANTERBURY ROAD btwn MILLS STREET & FITZROY STREET
1806, FITZROY STREET btwn PARK STREET & CANTERBURY ROAD
1803, FITZROY STREET btwn ACLAND STREET & PARK STREET
1812, WHITEHORSE ROAD btwn WANTIRNA ROAD & EASTLINK
1818, WHITEHORSE ROAD btwn EASTLINK & DAMPIER GROVE
1824, MONASH FREEWAY btwn EASTLINK & MONASH FREEWAY Offramp
1879, WESTERN RING ROAD btwn WESTERN RING ROAD Onramp & DEER PARK BYPASS
1887, BACCHUS MARSH-GEELONG ROAD btwn BALLAN ROAD & GEELONG RING ROAD
1890, BACCHUS MARSH-GEELONG ROAD btwn GEELONG RING ROAD & GEELONG RING ROAD
